id,gender,masterCategory,subCategory,articleType,baseColour,season,production_year,usage,productDisplayName,Size,Made In,Quantity,Image2,Image,price,rating,Material,productDisplayNameOrg,baseColourOrg
18307,Men,Apparel,Topwear,Shirts,Brown,Fall,2011,Casual,Wills Lifestyle Men Check Brown Shirt,L,Singapore,63,C:\ITE\Higher Nitec\Capstone\Image data\images\18307.jpg,18307.jpg,223,4,Poly-Cotton,Wills Lifestyle Men Check Brown Shirt,Brown
26408,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Casual,Turtle Men Check Grey Shirt,XL,China,84,C:\ITE\Higher Nitec\Capstone\Image data\images\26408.jpg,26408.jpg,270,1,Cotton,Turtle Men Check Grey Shirt,Grey
50488,Men,Apparel,Innerwear,Trunk,Black,Winter,2016,Casual,Chromozome Men Black Trunks - 6,L,USA,44,C:\ITE\Higher Nitec\Capstone\Image data\images\50488.jpg,50488.jpg,50,1,Wool,Chromozome Men Black Trunks,Black
6718,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011,Casual,Locomotive Men's Ribbed Neck Brown T-shirt,XL,Singapore,24,C:\ITE\Higher Nitec\Capstone\Image data\images\6718.jpg,6718.jpg,202,3,Cotton,Locomotive Men's Ribbed Neck Brown T-shirt,Brown
42971,Women,Apparel,Bottomwear,Swimwear,Pink,Summer,2017,Casual,Amante Pink & Blue Swimwear,L,USA,65,C:\ITE\Higher Nitec\Capstone\Image data\images\42971.jpg,42971.jpg,137,4,Cotton,Amante Pink & Blue Swimwear,Pink
59353,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012,Ethnic,Vishudh Women Orange Printed  Kurta - 3,S,USA,63,C:\ITE\Higher Nitec\Capstone\Image data\images\59353.jpg,59353.jpg,268,5,Linen,Vishudh Women Orange Printed  Kurta,Orange
15840,Women,Apparel,Topwear,Kurtas,Yellow,Fall,2011,Ethnic,Visudh Mustard Printed Ethnic Kurta,XXL,China,82,C:\ITE\Higher Nitec\Capstone\Image data\images\15840.jpg,15840.jpg,48,5,Linen,Visudh Mustard Printed Ethnic Kurta,Yellow
12259,Men,Apparel,Topwear,Shirts,Grey,Winter,2011,Formal,Genesis Grey Formal Shirt - 2,XL,Vietnam,5,C:\ITE\Higher Nitec\Capstone\Image data\images\12259.jpg,12259.jpg,32,1,Poly-Cotton,Genesis Grey Formal Shirt,Grey
9334,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,Puma Women Heroes Graphic Black Tops,XXL,Singapore,17,C:\ITE\Higher Nitec\Capstone\Image data\images\9334.jpg,9334.jpg,105,4,Poly-Cotton,Puma Women Heroes Graphic Black Tops,Black
18763,Women,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Arrow Woman Ariella White Shirt,XL,Vietnam,54,C:\ITE\Higher Nitec\Capstone\Image data\images\18763.jpg,18763.jpg,108,1,Linen,Arrow Woman Ariella White Shirt,White
29024,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Sports,ADIDAS Men Messi Blue T-shirt,S,China,62,C:\ITE\Higher Nitec\Capstone\Image data\images\29024.jpg,29024.jpg,224,1,Nylon,ADIDAS Men Messi Navy Blue T-shirt,Navy Blue
30935,Women,Apparel,Topwear,Kurtis,Blue,Summer,2012,Ethnic,Fabindia Women Blue Printed Kurti - 2,L,China,90,C:\ITE\Higher Nitec\Capstone\Image data\images\30935.jpg,30935.jpg,42,1,Linen,Fabindia Women Blue Printed Kurti,Blue
27982,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Jockey ZONE Men Zone Charcoal Brief US14,M,USA,62,C:\ITE\Higher Nitec\Capstone\Image data\images\27982.jpg,27982.jpg,295,3,Cotton,Jockey ZONE Men Zone Charcoal Brief US14,Charcoal
19483,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Puma Men GP Buddh Logo Polo Blue Tshirts - 2,M,Singapore,40,C:\ITE\Higher Nitec\Capstone\Image data\images\19483.jpg,19483.jpg,59,3,Poly-Cotton,Puma Men GP Buddh Logo Polo Navy Blue Tshirts,Navy Blue
6972,Women,Apparel,Topwear,Tops,Purple,Summer,2011,Casual,s.Oliver Women Printed Mauve Top,S,Singapore,83,C:\ITE\Higher Nitec\Capstone\Image data\images\6972.jpg,6972.jpg,112,2,Cotton,s.Oliver Women Printed Mauve Top,Mauve
9106,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,Forever New Women Brown Top,S,Singapore,70,C:\ITE\Higher Nitec\Capstone\Image data\images\9106.jpg,9106.jpg,199,2,Poly-Cotton,Forever New Women Brown Top,Black
47269,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,FCUK Underwear Men Black Brief - 5,M,UK,66,C:\ITE\Higher Nitec\Capstone\Image data\images\47269.jpg,47269.jpg,173,1,Cotton,FCUK Underwear Men Black Brief,Black
4619,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,Jealous 21 Women Design White Top,L,China,66,C:\ITE\Higher Nitec\Capstone\Image data\images\4619.jpg,4619.jpg,209,1,Cotton,Jealous 21 Women Design White Top,White
38156,Men,Apparel,Topwear,Jackets,Green,Summer,2012,Casual,Wildcraft Men Green Fleece Sleeveless Jacket,L,USA,19,C:\ITE\Higher Nitec\Capstone\Image data\images\38156.jpg,38156.jpg,291,3,Cotton,Wildcraft Men Green Fleece Sleeveless Jacket,Green
24509,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Mother Earth Women Black Printed Kurta - 6,XXL,China,96,C:\ITE\Higher Nitec\Capstone\Image data\images\24509.jpg,24509.jpg,209,5,Linen,Mother Earth Women Black Printed Kurta,Black
1991,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010,Casual,ADIDAS Womens Blue  Polo T-shirt,XXL,USA,53,C:\ITE\Higher Nitec\Capstone\Image data\images\1991.jpg,1991.jpg,269,5,Poly-Cotton,ADIDAS Womens Blue  Polo T-shirt,Blue
15088,Men,Apparel,Topwear,Kurtis,Black,Fall,2011,Ethnic,Mother Earth Men Printed Black Kurtis,S,Singapore,98,C:\ITE\Higher Nitec\Capstone\Image data\images\15088.jpg,15088.jpg,199,1,Linen,Mother Earth Men Printed Black Kurtis,Black
38390,Men,Apparel,Topwear,Tshirts,White,Fall,2013,Casual,ADIDAS Men White Mumbai Indians Print T-shirt,M,Vietnam,27,C:\ITE\Higher Nitec\Capstone\Image data\images\38390.jpg,38390.jpg,112,5,Poly-Cotton,ADIDAS Men White Mumbai Indians Print T-shirt,White
41358,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016,Casual,Wrangler Men Blue Skanders Jeans - 5,L,Vietnam,86,C:\ITE\Higher Nitec\Capstone\Image data\images\41358.jpg,41358.jpg,268,1,Cotton,Wrangler Men Blue Skanders Jeans,Blue
39242,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Summer,2017,Casual,Femella Women Pink Nightdress - 2,M,UK,63,C:\ITE\Higher Nitec\Capstone\Image data\images\39242.jpg,39242.jpg,81,1,Cotton,Femella Women Pink Nightdress,Pink
11428,Women,Apparel,Topwear,Tops,Black,Fall,2011,Casual,United Colors of Benetton Women  Winter Black Animal Print Top,XXL,Singapore,31,C:\ITE\Higher Nitec\Capstone\Image data\images\11428.jpg,11428.jpg,201,3,Poly-Cotton,United Colors of Benetton Women  Winter Black Animal Print Top,Black
19645,Women,Apparel,Topwear,Tops,Brown,Fall,2011,Casual,United Colors Of Benetton Women Brown Top - 2,XXL,USA,50,C:\ITE\Higher Nitec\Capstone\Image data\images\19645.jpg,19645.jpg,282,3,Poly-Cotton,United Colors Of Benetton Women Brown Top,Brown
2728,Girls,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Disney Kids Girl's Pink & White Pooh Kidswear,XL,USA,22,C:\ITE\Higher Nitec\Capstone\Image data\images\2728.jpg,2728.jpg,82,2,Cotton,Disney Kids Girl's Pink & White Pooh Kidswear,Pink
22438,Women,Apparel,Topwear,Kurtis,Blue,Summer,2011,Ethnic,Global Desi Women Printed Blue Kurti,L,Singapore,2,C:\ITE\Higher Nitec\Capstone\Image data\images\22438.jpg,22438.jpg,139,5,Linen,Global Desi Women Printed Blue Kurti,Blue
28102,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016,Casual,Jockey COMFPLUS Men Grey Y Front Briefs 8004,M,USA,97,C:\ITE\Higher Nitec\Capstone\Image data\images\28102.jpg,28102.jpg,244,3,Cotton,Jockey COMFPLUS Men Grey Y Front Briefs 8004,Grey
50018,Women,Apparel,Bottomwear,Leggings,Black,Winter,2015,Casual,Hanes Women Black Comfortsoft Waistband Cotton - Stretch Lace Capri Leggings,XXL,USA,8,C:\ITE\Higher Nitec\Capstone\Image data\images\50018.jpg,50018.jpg,229,1,Wool,Hanes Women Black Comfortsoft Waistband Cotton - Stretch Lace Capri Leggings,Black
27976,Men,Apparel,Innerwear,Briefs,Black,Winter,2016,Casual,Jockey Men Charcoal Zone Stretch Briefs,M,Singapore,2,C:\ITE\Higher Nitec\Capstone\Image data\images\27976.jpg,27976.jpg,99,1,Wool,Jockey Men Charcoal Zone Stretch Briefs,Charcoal
8020,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011,Sports,Fila Men's Single Tipped Woven Black Red Track Pant,L,USA,65,C:\ITE\Higher Nitec\Capstone\Image data\images\8020.jpg,8020.jpg,150,5,Polyester,Fila Men's Single Tipped Woven Black Red Track Pant,Black
19477,Men,Apparel,Topwear,Jackets,Blue,Summer,2012,Casual,Quiksilver Men Casual Blue Jacket,XL,USA,98,C:\ITE\Higher Nitec\Capstone\Image data\images\19477.jpg,19477.jpg,89,5,Cotton,Quiksilver Men Casual Blue Jacket,Blue
27378,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Men Washed Blue Jeans - 15,XXL,Vietnam,99,C:\ITE\Higher Nitec\Capstone\Image data\images\27378.jpg,27378.jpg,289,1,Cotton,Spykar Men Washed Blue Jeans,Blue
6986,Women,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,s.Oliver Women's Department Refined Red T-shirt,XXL,China,5,C:\ITE\Higher Nitec\Capstone\Image data\images\6986.jpg,6986.jpg,65,1,Cotton,s.Oliver Women's Department Refined Red T-shirt,Red
7068,Women,Apparel,Topwear,Tops,Black,Summer,2011,Casual,s.Oliver Women Black Tank  Top,M,UK,42,C:\ITE\Higher Nitec\Capstone\Image data\images\7068.jpg,7068.jpg,38,1,Cotton,s.Oliver Women Black Tank  Top,Black
57833,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,United Colors of Benetton Men Blue T-shirt - 2,XXL,UK,50,C:\ITE\Higher Nitec\Capstone\Image data\images\57833.jpg,57833.jpg,223,1,Cotton,United Colors of Benetton Men Navy Blue T-shirt,Navy Blue
13529,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Spykar Blue Stripes Tshirt,XXL,China,93,C:\ITE\Higher Nitec\Capstone\Image data\images\13529.jpg,13529.jpg,65,4,Poly-Cotton,Spykar Blue Stripes Tshirt,Blue
43259,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Aneri Women Purple Kurta - 2,XXL,Vietnam,35,C:\ITE\Higher Nitec\Capstone\Image data\images\43259.jpg,43259.jpg,262,4,Linen,Aneri Women Purple Kurta,Purple
9596,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Scullers Men Scul White Shirts - 5,XXL,China,53,C:\ITE\Higher Nitec\Capstone\Image data\images\9596.jpg,9596.jpg,278,3,Poly-Cotton,Scullers Men Scul White Shirts,White
8444,Women,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Jealous 21 Women Jealous Eirny Green Top Green T-shirt,S,USA,58,C:\ITE\Higher Nitec\Capstone\Image data\images\8444.jpg,8444.jpg,103,4,Poly-Cotton,Jealous 21 Women Jealous Eirny Green Top Green T-shirt,Green
49763,Women,Apparel,Bottomwear,Leggings,Grey,Summer,2012,Casual,Vishudh Grey Leggings,M,USA,39,C:\ITE\Higher Nitec\Capstone\Image data\images\49763.jpg,49763.jpg,157,2,Cotton,Vishudh Grey Leggings,Grey
19013,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,ADIDAS Originals Women G Couple Black Tshirt,L,Singapore,81,C:\ITE\Higher Nitec\Capstone\Image data\images\19013.jpg,19013.jpg,247,1,Cotton,ADIDAS Originals Women G Couple Black Tshirt,Black
28754,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Aurelia Women Printed Blue Kurta - 5,S,UK,10,C:\ITE\Higher Nitec\Capstone\Image data\images\28754.jpg,28754.jpg,226,4,Linen,Aurelia Women Printed Blue Kurta,Blue
17189,Men,Apparel,Topwear,Shirts,Maroon,Winter,2016,Casual,U.S. Polo Assn. Men Checks Maroon Shirt - 6,XXL,Vietnam,9,C:\ITE\Higher Nitec\Capstone\Image data\images\17189.jpg,17189.jpg,271,1,Wool,U.S. Polo Assn. Men Checks Maroon Shirt,Maroon
3890,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Wrangler Men's Motel Color Block White Blue T-shirt,M,UK,4,C:\ITE\Higher Nitec\Capstone\Image data\images\3890.jpg,3890.jpg,34,4,Cotton,Wrangler Men's Motel Color Block White Blue T-shirt,White
52119,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Myntra Women Blue Printed Top,XL,USA,83,C:\ITE\Higher Nitec\Capstone\Image data\images\52119.jpg,52119.jpg,279,1,Cotton,Myntra Women Navy Blue Printed Top,Navy Blue
45992,Women,Apparel,Saree,Sarees,Pink,Summer,2012,Ethnic,Fabindia Pink Mangalgiri Saree,XL,Singapore,15,C:\ITE\Higher Nitec\Capstone\Image data\images\45992.jpg,45992.jpg,121,2,Linen,Fabindia Pink Mangalgiri Saree,Pink
39414,Men,Apparel,Topwear,Shirts,White,Summer,2012,Smart Casual,U.S. Polo Assn. Men Blue & White Checked Tailored Fit Smart Casual Shirt,M,China,68,C:\ITE\Higher Nitec\Capstone\Image data\images\39414.jpg,39414.jpg,69,5,Poly-Cotton,U.S. Polo Assn. Men Blue & White Checked Tailored Fit Smart Casual Shirt,White
52925,Women,Apparel,Saree,Sarees,Purple,Fall,2012,Ethnic,FNF Lavender Sari,S,USA,69,C:\ITE\Higher Nitec\Capstone\Image data\images\52925.jpg,52925.jpg,117,1,Linen,FNF Lavender Sari,Lavender
44840,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Puma Men White Trend T-shirt,S,Vietnam,10,C:\ITE\Higher Nitec\Capstone\Image data\images\44840.jpg,44840.jpg,97,5,Cotton,Puma Men White Trend T-shirt,White
24199,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Deni Yo Men Slim Fit Blue Jeans - 2,L,Singapore,81,C:\ITE\Higher Nitec\Capstone\Image data\images\24199.jpg,24199.jpg,227,5,Cotton,Deni Yo Men Slim Fit Blue Jeans,Blue
5169,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Ed Hardy Men's Brave Hearts Stay True Grey T-shirt,XXL,Vietnam,67,C:\ITE\Higher Nitec\Capstone\Image data\images\5169.jpg,5169.jpg,266,1,Cotton,Ed Hardy Men's Brave Hearts Stay True Grey T-shirt,White
4887,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Levis Kids Girl's Dana Pink Kidswear,M,Singapore,9,C:\ITE\Higher Nitec\Capstone\Image data\images\4887.jpg,4887.jpg,269,1,Cotton,Levis Kids Girl's Dana Pink Kidswear,Pink
5955,Men,Apparel,Topwear,Shirts,Yellow,Summer,2011,Casual,Locomotive Men Yellow Checked Shirt,XL,Singapore,9,C:\ITE\Higher Nitec\Capstone\Image data\images\5955.jpg,5955.jpg,55,1,Cotton,Locomotive Men Yellow Checked Shirt,Yellow
48483,Women,Apparel,Dress,Dresses,Blue,Winter,2011,Casual,French Connection Women Blue Dress - 7,L,China,51,C:\ITE\Higher Nitec\Capstone\Image data\images\48483.jpg,48483.jpg,146,4,Wool,French Connection Women Blue Dress,Blue
30599,Men,Apparel,Bottomwear,Shorts,Red,Summer,2012,Sports,Nike Men Hustle Reversible Red Shorts,L,China,33,C:\ITE\Higher Nitec\Capstone\Image data\images\30599.jpg,30599.jpg,50,1,Nylon,Nike Men Hustle Reversible Red Shorts,Red
34905,Women,Apparel,Topwear,Dupatta,Brown,Summer,2012,Ethnic,Fabindia Red Hand Printed Kota Dupatta - 2,L,UK,17,C:\ITE\Higher Nitec\Capstone\Image data\images\34905.jpg,34905.jpg,144,2,Linen,Fabindia Red Hand Printed Kota Dupatta,Brown
28566,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Nike Men Who Else Black T-shirt,S,Singapore,45,C:\ITE\Higher Nitec\Capstone\Image data\images\28566.jpg,28566.jpg,282,1,Cotton,Nike Men Who Else Black T-shirt,Black
31017,Men,Apparel,Topwear,Shirts,White,Summer,2012,Formal,Arrow Men White Striped Shirt - 4,L,UK,77,C:\ITE\Higher Nitec\Capstone\Image data\images\31017.jpg,31017.jpg,180,4,Cotton,Arrow Men White Striped Shirt,White
12295,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Genesis Men Solid White Shirts,XXL,Singapore,57,C:\ITE\Higher Nitec\Capstone\Image data\images\12295.jpg,12295.jpg,42,4,Linen,Genesis Men Solid White Shirts,White
13347,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans - 8,S,UK,37,C:\ITE\Higher Nitec\Capstone\Image data\images\13347.jpg,13347.jpg,155,1,Poly-Cotton,Spykar Women Washed Blue Jeans,Blue
54480,Men,Apparel,Innerwear,Briefs,Red,Summer,2016,Casual,Hanes Men String Premium String Bikini Briefs,XXL,China,77,C:\ITE\Higher Nitec\Capstone\Image data\images\54480.jpg,54480.jpg,289,5,Cotton,Hanes Men String Premium String Bikini Briefs,Red
28906,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,BIBA Women Printed Blue Kurta - 15,M,China,3,C:\ITE\Higher Nitec\Capstone\Image data\images\28906.jpg,28906.jpg,247,3,Linen,BIBA Women Printed Blue Kurta,Blue
43437,Women,Apparel,Apparel Set,Kurta Sets,Pink,Summer,2012,Ethnic,Global Desi Women Pink & Orange Printed Anarkali Churidar Kurta with Duptatta,M,Singapore,12,C:\ITE\Higher Nitec\Capstone\Image data\images\43437.jpg,43437.jpg,96,3,Linen,Global Desi Women Pink & Orange Printed Anarkali Churidar Kurta with Duptatta,Pink
2710,Girls,Apparel,Dress,Dresses,White,Summer,2011,Casual,Disney Kids Girl's White Daisy Kidswear,XXL,Singapore,25,C:\ITE\Higher Nitec\Capstone\Image data\images\2710.jpg,2710.jpg,252,1,Cotton,Disney Kids Girl's White Daisy Kidswear,White
16635,Men,Apparel,Topwear,Tshirts,Black,Summer,2016,Casual,Facit Men Smart Black Tshirt - 2,M,USA,6,C:\ITE\Higher Nitec\Capstone\Image data\images\16635.jpg,16635.jpg,132,1,Cotton,Facit Men Smart Black Tshirt,Black
49931,Men,Apparel,Innerwear,Trunk,White,Summer,2016,Casual,Hanes Men White Trunks,XL,Vietnam,63,C:\ITE\Higher Nitec\Capstone\Image data\images\49931.jpg,49931.jpg,117,1,Cotton,Hanes Men White Trunks,White
22400,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Formal,Mark Taylor Men Blue Shirt - 3,XXL,USA,90,C:\ITE\Higher Nitec\Capstone\Image data\images\22400.jpg,22400.jpg,107,5,Cotton,Mark Taylor Men Blue Shirt,Blue
50020,Women,Apparel,Bottomwear,Leggings,Blue,Winter,2015,Casual,Hanes Women Navy Cotton Stretch Leggings,S,Vietnam,93,C:\ITE\Higher Nitec\Capstone\Image data\images\50020.jpg,50020.jpg,87,2,Wool,Hanes Women Navy Cotton Stretch Leggings,Navy Blue
20357,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Men Washed Blue Jeans - 16,XL,UK,61,C:\ITE\Higher Nitec\Capstone\Image data\images\20357.jpg,20357.jpg,87,5,Poly-Cotton,Spykar Men Washed Blue Jeans,Blue
33740,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,Vero Moda Women Bale Green Top - 2,L,UK,9,C:\ITE\Higher Nitec\Capstone\Image data\images\33740.jpg,33740.jpg,205,1,Cotton,Vero Moda Women Bale Green Top,Green
57205,Women,Apparel,Bottomwear,Capris,White,Fall,2012,Casual,Kraus Jeans Women White Capris,S,Vietnam,8,C:\ITE\Higher Nitec\Capstone\Image data\images\57205.jpg,57205.jpg,219,3,Poly-Cotton,Kraus Jeans Women White Capris,White
11410,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,United Colors of Benetton Men Winter Grey T-shirt,S,Vietnam,93,C:\ITE\Higher Nitec\Capstone\Image data\images\11410.jpg,11410.jpg,105,3,Poly-Cotton,United Colors of Benetton Men Winter Grey T-shirt,Grey
41360,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016,Casual,Wrangler Men Blue Millard Jeans,XXL,Singapore,28,C:\ITE\Higher Nitec\Capstone\Image data\images\41360.jpg,41360.jpg,171,3,Cotton,Wrangler Men Navy Blue Millard Jeans,Navy Blue
20165,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Wrangler Men Biker White Shirt,XL,UK,46,C:\ITE\Higher Nitec\Capstone\Image data\images\20165.jpg,20165.jpg,236,5,Poly-Cotton,Wrangler Men Biker White Shirt,White
36000,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Ben 10 Boys Blue T-shirt,XXL,Singapore,33,C:\ITE\Higher Nitec\Capstone\Image data\images\36000.jpg,36000.jpg,75,1,Cotton,Ben 10 Boys Navy Blue T-shirt,Navy Blue
57037,Women,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Elle Women Blue Dress - 2,M,Singapore,90,C:\ITE\Higher Nitec\Capstone\Image data\images\57037.jpg,57037.jpg,157,4,Cotton,Elle Women Blue Dress,Blue
33572,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Wrangler Men Broad Striped Polo Red T-shirt,XL,UK,85,C:\ITE\Higher Nitec\Capstone\Image data\images\33572.jpg,33572.jpg,263,5,Cotton,Wrangler Men Broad Striped Polo Red T-shirt,Red
40080,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,ADIDAS Men Blue T-shirt - 11,XXL,USA,15,C:\ITE\Higher Nitec\Capstone\Image data\images\40080.jpg,40080.jpg,170,5,Cotton,ADIDAS Men Blue T-shirt,Blue
41152,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012,Casual,Allen Solly Woman Grey Skirt,XXL,UK,71,C:\ITE\Higher Nitec\Capstone\Image data\images\41152.jpg,41152.jpg,290,1,Cotton,Allen Solly Woman Grey Skirt,Grey
11622,Women,Apparel,Topwear,Kurtas,Blue,Summer,2011,Ethnic,W Women Check Blue Kurtas,L,UK,49,C:\ITE\Higher Nitec\Capstone\Image data\images\11622.jpg,11622.jpg,79,4,Linen,W Women Check Blue Kurtas,Blue
26292,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Proline Men Purple Striped Polo T-shirt - 3,XL,UK,44,C:\ITE\Higher Nitec\Capstone\Image data\images\26292.jpg,26292.jpg,36,5,Cotton,Proline Men Purple Striped Polo T-shirt,Purple
8018,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Sports,Fila Men's Black Printed Green T-shirt,M,USA,56,C:\ITE\Higher Nitec\Capstone\Image data\images\8018.jpg,8018.jpg,75,5,Polyester,Fila Men's Black Printed Green T-shirt,Green
31225,Women,Apparel,Topwear,Tshirts,Black,Winter,2013,Casual,Puma Women Black Polo T-shirt,S,UK,37,C:\ITE\Higher Nitec\Capstone\Image data\images\31225.jpg,31225.jpg,85,3,Wool,Puma Women Black Polo T-shirt,Black
46377,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,ADIDAS Men Blue & Black Check Shirt - 3,XXL,USA,38,C:\ITE\Higher Nitec\Capstone\Image data\images\46377.jpg,46377.jpg,257,1,Cotton,ADIDAS Men Blue & Black Check Shirt,Blue
8824,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Spykar Men Ranger Black Shirts,L,UK,59,C:\ITE\Higher Nitec\Capstone\Image data\images\8824.jpg,8824.jpg,174,3,Poly-Cotton,Spykar Men Ranger Black Shirts,Black
16407,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Levis Men Solid Black Shirts,XL,Vietnam,75,C:\ITE\Higher Nitec\Capstone\Image data\images\16407.jpg,16407.jpg,174,5,Poly-Cotton,Levis Men Solid Black Shirts,Black
22632,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Nike Men Printed Black T-shirt - 5,L,USA,72,C:\ITE\Higher Nitec\Capstone\Image data\images\22632.jpg,22632.jpg,164,4,Polyester,Nike Men Printed Black T-shirt,Black
52121,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Doodle Boys Blue Printed T-Shirt - 2,M,Vietnam,65,C:\ITE\Higher Nitec\Capstone\Image data\images\52121.jpg,52121.jpg,181,4,Cotton,Doodle Boys Navy Blue Printed T-Shirt,Navy Blue
14734,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Formal,Arrow Men Stripes Black Shirts - 3,L,China,90,C:\ITE\Higher Nitec\Capstone\Image data\images\14734.jpg,14734.jpg,231,1,Linen,Arrow Men Stripes Black Shirts,Black
11246,Unisex,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Sports,Urban Yoga Unisex Solid Grey Sweatshirts,S,Singapore,39,C:\ITE\Higher Nitec\Capstone\Image data\images\11246.jpg,11246.jpg,109,2,Polyester,Urban Yoga Unisex Solid Grey Sweatshirts,Grey
44878,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Puma Men Blue Striped Polo T-shirt - 2,M,Vietnam,79,C:\ITE\Higher Nitec\Capstone\Image data\images\44878.jpg,44878.jpg,69,5,Cotton,Puma Men Blue Striped Polo T-shirt,Blue
